id,class,exchange,symbol,name,status,tradable,marginable,maintenance_margin_requirement,margin_requirement_long,margin_requirement_short,shortable,easy_to_borrow,fractionable,attributes
3f559692-158c-4ce7-b5b8-a33cc09cbe4c,us_equity,ARCA,JUNW,AllianzIM U.S. Large Cap Buffer20 Jun ETF,active,True,True,30,30,30,False,False,False,[]
e53e2464-96a0-4454-831b-4796d231fd42,us_equity,BATS,JUNZ,TrueShares Structured Outcome (June) ETF,active,True,True,30,30,30,False,False,False,[]
404e3f55-d713-4b58-8b37-51eee58dcd4a,us_equity,ARCA,JUSA,JPMorgan U.S. Research Enhanced Large Cap ETF,active,True,True,30,30,30,False,False,False,[]
b595a0a0-5506-4962-a3ad-757eb7ac530b,us_equity,ARCA,JUST,Goldman Sachs JUST U.S. Large Cap Equity ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
ef71837b-d37d-44af-a446-d0effa8c7f50,us_equity,ARCA,JVAL,JPMorgan U.S. Value Factor ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
1aa4df79-acfb-4bc4-999c-24fb8329c104,us_equity,ARCA,JXI,iShares Global Utilities ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
7ffd3f19-1482-467e-be99-458659ca3d07,us_equity,BATS,JXX,Janus Henderson Transformational Growth ETF,active,True,True,30,30,30,False,False,False,['has_options']
02faaf0b-e336-449e-9af1-4278331fc7a7,us_equity,ARCA,KARS,KraneShares Electric Vehicles and Future Mobility Index ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
da473f71-0bae-416b-a164-2268cef563ea,us_equity,BATS,KAUG,Innovator US Small Cap Power Buffer ETF - August,active,True,True,30,30,30,False,False,False,[]
74319d1f-915d-445a-beed-b83ea27c9661,us_equity,ARCA,KBA,KraneShares Bosera MSCI China A 50 Connect Index ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
483f1692-f409-48be-b272-62797b9a59e0,us_equity,NASDAQ,KBAB,KraneShares Trust KraneShares 2x Long BABA Daily ETF,active,True,True,30,30,30,False,False,False,[]
09936fad-f93d-48b5-8639-34a6c9cb8b4d,us_equity,ARCA,KBE,SPDR S&P Bank ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options', 'options_late_close']"
9a7bbb13-72a1-41b5-b96a-2710652bc029,us_equity,ARCA,KBUF,KraneShares 90% KWEB Defined Outcome January 2027 ETF,active,True,True,30,30,30,False,False,False,[]
a9fab188-70c8-403d-9f8a-cbad61dcd5d4,us_equity,NASDAQ,KBWB,Invesco Exchange-Traded Fund Trust II Invesco KBW Bank ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
34c79d06-145d-4c3e-9024-9afeb143b261,us_equity,NASDAQ,KBWD,Invesco Exchange-Traded Fund Trust II Invesco KBW High Dividend Yield Financial ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
00e3a005-ed42-4db9-ac73-98d24ba85caf,us_equity,NASDAQ,KBWP,Invesco Exchange-Traded Fd Tr II Invesco KBW Property & Casualty Insurance ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
0eb8bbe9-c022-466c-9497-ea2776001b93,us_equity,NASDAQ,KBWR,Invesco Exchange-Traded Fund Trust II Invesco KBW Regional Banking ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
f4b09a79-882a-4950-8996-786aaa6bb767,us_equity,NASDAQ,KBWY,Invesco Exchange-Traded Fund Trust II Invesco KBW Premium Yield Equity REIT ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
7673bf28-3ee1-4375-9464-52edb44942cd,us_equity,ARCA,KCAI,KraneShares China Alpha Index ETF,active,True,True,30,30,30,False,False,False,[]
a413d340-8d9f-4188-a41d-d23564045968,us_equity,ARCA,KCCA,KraneShares California Carbon Allowance Strategy ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
80732e53-a6a7-42ff-bad5-5bf63d2cf694,us_equity,ARCA,KCSH,KraneShares Sustainable Ultra Short Duration Index ETF,active,True,True,30,30,30,False,False,False,[]
ac33b7f9-99e6-476e-8908-67a2327f32de,us_equity,BATS,KDEC,Innovator U.S. Small Cap Power Buffer ETF - December,active,True,True,30,30,30,False,False,False,[]
8fd03ec9-ba10-4cf1-b305-1fa61af53810,us_equity,ARCA,KEMQ,KraneShares Emerging Markets Consumer Technology Index ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
15b3b092-6017-43ed-b546-69a0d7170b87,us_equity,ARCA,KEMX,KraneShares MSCI Emerging Markets Ex China Index ETF,active,True,True,30,30,30,False,False,False,['has_options']
bfe244a3-11da-4a31-bd8f-897f14c68fb8,us_equity,ARCA,KEUA,KraneShares European Carbon Allowance Strategy ETF,active,True,True,30,30,30,False,False,False,['has_options']
106441ff-184c-4205-a6f0-6f16aa77e9c6,us_equity,BATS,KFEB,Innovator U.S. Small Cap Power Buffer ETF - February,active,True,True,30,30,30,False,False,False,[]
61b7bb02-ee3e-4b79-a83c-2debe6d4dfc1,us_equity,ARCA,KGRN,KraneShares MSCI China Clean Technology Index ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
ec9d140f-9441-469f-9172-94325e6c891a,us_equity,BATS,KHPI,Kensington Hedged Premium Income ETF,active,True,True,30,30,30,False,False,False,[]
cb9499af-2ffe-4526-9cd3-863642ef8b1d,us_equity,ARCA,KHYB,KraneShares Asia Pacific High Income USD Bond ETF,active,True,True,30,30,30,False,False,False,['has_options']
2c6ad088-9d97-4a20-b76a-5af84047d09f,us_equity,ARCA,KIE,SPDR S&P Insurance ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
9f043aab-85e6-41ac-89a0-62709752f02f,us_equity,BATS,KJAN,Innovator U.S. Small Cap Power Buffer ETF - January,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
02542981-d1af-4c5e-9f1c-191c1d473f69,us_equity,BATS,KJUL,Innovator U.S. Small Cap Power Buffer ETF - July,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
a6e149f5-65e5-4120-a0ab-5872014f352d,us_equity,BATS,KJUN,Innovator U.S. Small Cap Power Buffer ETF - June,active,True,True,30,30,30,False,False,False,[]
380b87aa-d0c9-48fc-ae10-11a4426a2ef7,us_equity,ARCA,KLIP,KraneShares KWEB Covered Call Strategy ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
264b3327-4451-4a0f-9531-60a3e71b9952,us_equity,ARCA,KLMN,Invesco MSCI North America Climate ETF,active,True,True,30,30,30,False,False,False,[]
68ef3cfa-5959-4e9e-bdc8-16872a5813cf,us_equity,BATS,KMAR,Innovator U.S. Small Cap Power Buffer ETF - March,active,True,True,30,30,30,False,False,False,[]
a436592b-277d-4a57-8092-ace03304d4a5,us_equity,NASDAQ,KMLI,KraneShares Trust KraneShares 2x Long MELI Daily ETF,active,True,True,30,30,30,False,False,False,[]
30ce39ca-3906-40de-8e2f-072d814e6de1,us_equity,ARCA,KMLM,KraneShares Mount Lucas Managed Futures Index Strategy ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
23f6ac14-6ded-44fc-9df9-14d7e3b379bd,us_equity,ARCA,KNCT,Invesco Next Gen Connectivity ETF,active,True,True,30,30,30,False,False,False,['has_options']
85cac1a7-8671-447e-8710-3cc686618ca7,us_equity,BATS,KNG,FT Vest S&P 500 Dividend Aristocrats Target Income ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
1ec41903-e82c-427b-bb2d-d5847e862a74,us_equity,ARCA,KNO,AXS Knowledge Leaders ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
3845ce6a-3d86-40df-90b0-4bf9ce24035f,us_equity,BATS,KNOV,Innovator U.S. Small Cap Power Buffer ETF - November,active,True,True,30,30,30,False,False,False,[]
bb002ec5-417b-4750-add6-715759753f0e,us_equity,BATS,KNOW,Fundamentals First ETF,active,True,True,30,30,30,False,False,False,[]
6d4d7d71-7cd5-4922-addf-a863dae5f647,us_equity,ARCA,KNRG,Simplify Kayne Anderson Energy and Infrastructure Credit ETF,active,True,True,30,30,30,False,False,False,[]
49a24a9c-863d-4129-88bf-f7c82ee36757,us_equity,BATS,KOCT,Innovator U.S. Small Cap Power Buffer ETF - October,active,True,True,30,30,30,False,False,False,[]
a1d7237a-b036-4940-8dd9-8f58bde4fe40,us_equity,ARCA,KOKU,Xtrackers MSCI Kokusai Equity ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
9aacfe96-b849-48bb-8ad9-93f60d01da9b,us_equity,ARCA,KOMP,SPDR S&P Kensho New Economies Composite ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
56d0bb39-0341-4212-a49b-d715283f0786,us_equity,ARCA,KONG,Formidable Fortress ETF,active,True,True,30,30,30,False,False,False,[]
968caf31-28c8-4154-a948-126436f288a9,us_equity,ARCA,KOOL,North Shore Equity Rotation ETF,active,True,True,30,30,30,False,False,False,[]
1bd406c0-9caa-4539-b54a-abb994475135,us_equity,ARCA,KORP,American Century Diversified Corporate Bond ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
4febdf73-5462-4301-bbce-92d3cd3769ac,us_equity,NASDAQ,KPDD,KraneShares Trust KraneShares 2x Long PDD Daily ETF,active,True,True,30,30,30,False,False,False,[]
e997246b-b463-4c56-af42-691d0602df1c,us_equity,ARCA,KPRO,KraneShares 100% KWEB Defined Outcome January 2027 ETF,active,True,True,30,30,30,False,False,False,[]
c61fcedd-f806-4899-889b-ef3b0adcf8a3,us_equity,NASDAQ,KQQQ,Kurv ETF Trust Kurv Technology Titans Select ETF,active,True,True,30,30,30,False,False,False,[]
8514799d-3c3d-4de2-ac6d-b76ef4318b73,us_equity,ARCA,KRBN,KraneShares Global Carbon Strategy ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
83ecb75f-4a82-4f6f-b23b-fcd6443b5d4b,us_equity,ARCA,KRE,SPDR S&P Regional Banking ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options', 'options_late_close']"
3b806ee4-92e2-46a4-95d2-0e0157f04e7e,us_equity,NASDAQ,KRMA,Global X Funds Global X Conscious Companies ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
f9c092c1-0b3a-4389-a5f9-d047df0a80a4,us_equity,NASDAQ,KROP,Global X Funds Global X AgTech & Food Innovation ETF,active,True,True,30,30,30,False,False,False,['has_options']
b7c7aeb9-6519-4041-8764-a1818adb3784,us_equity,ARCA,KSA,iShares MSCI Saudi Arabia ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
de8e4b58-8c46-498d-ab5b-64650ce3697e,us_equity,BATS,KSEP,Innovator U.S. Small Cap Power Buffer ETF - September,active,True,True,30,30,30,False,False,False,[]
4ec02d3b-18ec-4d0b-b30e-9af1db50e46b,us_equity,ARCA,KSPY,KraneShares Hedgeye Hedged Equity Index ETF,active,True,True,30,30,30,False,False,False,['has_options']
c07cf148-ee79-44d7-b08f-2ce2cf3efdc4,us_equity,ARCA,KTEC,KraneShares Hang Seng TECH Index ETF,active,True,True,30,30,30,True,True,False,['has_options']
a916df8e-b353-41df-a3c5-318573a7ada0,us_equity,ARCA,KURE,KraneShares MSCI All China Health Care Index ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
f5748f08-6623-49ed-ad1e-65420e4b27da,us_equity,ARCA,KVLE,KraneShares Value Line Dynamic Dividend Equity Index ETF,active,True,True,30,30,30,False,False,False,['has_options']
e0144a93-8916-46ca-aa46-411eedb3ac41,us_equity,ARCA,KWEB,KraneShares CSI China Internet ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
953573c1-3540-42ee-8c67-c33886c17788,us_equity,ARCA,KXI,iShares Global Consumer Staples ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
4d385665-554e-460b-9203-0915ff970229,us_equity,ARCA,LALT,First Trust Multi-Strategy Alternative ETF,active,True,True,30,30,30,False,False,False,[]
9ddfd737-3bd7-4d52-b175-5d72803463d1,us_equity,BATS,LAPR,Innovator Premium Income 15 Buffer ETF - April,active,True,True,30,30,30,False,False,False,[]
8c6ebb19-7aaa-49ae-9eda-8144c6664076,us_equity,NASDAQ,LAYS,Tidal Trust II STKd 100% NVDA & 100% AMD ETF,active,True,True,30,30,30,False,False,False,[]
fb007883-ea5b-48e1-8734-c7a6f7da3fb1,us_equity,ARCA,LBAY,Leatherback Long/Short Alternative Yield ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
c2770f39-a773-4a00-8d2f-e1726dde1cf1,us_equity,BATS,LBO,WHITEWOLF Publicly Listed Private Equity ETF,active,True,True,30,30,30,False,False,False,[]
94840f17-ed61-422f-9ed7-d001a4272b8d,us_equity,BATS,LCAP,Principal Capital Appreciation Select ETF,active,True,True,30,30,30,False,False,False,[]
2be1c811-4cd3-4c5d-9e5b-c9cc1914c602,us_equity,NASDAQ,LCDL,GraniteShares ETF Trust GraniteShares 2x Long LCID Daily ETF,active,True,True,30,30,30,False,False,False,[]
26ec22a1-1962-4acc-8ce0-add1a467ec14,us_equity,ARCA,LCG,Sterling Capital Focus Equity ETF,active,True,True,30,30,30,False,False,False,[]
db1a1393-da2e-4f15-a200-e3483aa76188,us_equity,ARCA,LCLG,Logan Capital Broad Innovative Growth ETF,active,True,True,30,30,30,False,False,False,[]
b898aed0-94db-4da0-b1be-ab019547cce8,us_equity,BATS,LCOW,Pacer S&P 500 Quality FCF Aristocrats ETF,active,True,True,30,30,30,False,False,False,[]
ea6ac21f-de75-4651-a50b-b3ee63c42f95,us_equity,ARCA,LCR,Leuthold Core ETF,active,True,True,30,30,30,False,False,False,[]
830184ae-af7e-4b7b-a298-d13c5dd04447,us_equity,ARCA,LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
49f07ca9-acab-48bc-bfd3-7fe3a58d16cb,us_equity,ARCA,LCTU,BlackRock U.S. Carbon Transition Readiness ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
f8585683-dbbb-4008-84e8-61e366da703e,us_equity,BATS,LDDR,LifeX 2035 Term Income ETF,active,True,True,30,30,30,False,False,False,[]
e6441689-4c2c-4c5b-8546-c8222da4e336,us_equity,NASDAQ,LDEM,iShares Trust iShares ESG MSCI EM Leaders ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
44c40f2a-ab63-4cb8-ae06-52887811c2cd,us_equity,BATS,LDER,LifeX 2040 Term Income ETF,active,True,True,30,30,30,False,False,False,[]
ba847a90-f305-4618-9add-cb702cb61aa5,us_equity,ARCA,LDRH,iShares iBonds 1-5 Year High Yield and Income Ladder ETF,active,True,True,30,30,30,False,False,False,[]
e9907176-260a-497e-96cd-f97fa0ce7bf3,us_equity,ARCA,LDRI,iShares iBonds 1-5 Year TIPS Ladder ETF,active,True,True,30,30,30,False,False,False,[]
3e8a8f8a-2eec-4c13-8c92-73b788b2136b,us_equity,BATS,LDRR,LifeX 2045 Term Income ETF,active,True,True,30,30,30,False,False,False,[]
a9a0f9ee-a725-41c6-9ef6-340497270f94,us_equity,ARCA,LDRT,iShares iBonds 1-5 Year Treasury Ladder ETF,active,True,True,30,30,30,False,False,False,[]
0da53da4-f869-4dcd-802b-52b8deff1014,us_equity,NASDAQ,LDRX,"The RBB Fund, Inc. SGI Enhanced Market Leaders ETF",active,True,True,30,30,30,False,False,False,[]
8cfd13c7-084f-4c55-9b8f-141d952e44ec,us_equity,NASDAQ,LDSF,First Trust Exchange-Traded Fund VIII First Trust Low Duration Strategic Focus ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
06a38041-3fbe-4aaa-9d6a-50af4b869b10,us_equity,NASDAQ,LEGR,First Trust Indxx Innovative Transaction & Process ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
fab46b7c-6e61-47cc-aa9c-3d34c4c763b8,us_equity,ARCA,LEMB,iShares J.P. Morgan EM Local Currency Bond ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
f7f262de-3807-4342-abf7-8831255ae560,us_equity,BATS,LENS,Sarmaya Thematic ETF,active,True,True,30,30,30,False,False,False,[]
7736fe29-a04d-4a65-b776-6ed1f42fb4a1,us_equity,NASDAQ,LEXI,Listed Funds Trust Alexis Practical Tactical ETF,active,True,True,30,30,30,True,True,False,[]
73369800-4598-4144-88ff-6a39218c112a,us_equity,BATS,LFAE,LifeX 2048 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
a2a05618-67c8-4014-b71a-7e7fe9d76b5e,us_equity,BATS,LFAF,LifeX 2049 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
db7555dc-b6ba-4594-a12f-ca76936b42b5,us_equity,BATS,LFAJ,LifeX 2051 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
e1b4c4b4-4c02-4c5c-8ae8-672e871f0705,us_equity,BATS,LFAK,LifeX 2052 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
d89a89c5-cb6c-4119-b48c-b05e9c22b559,us_equity,BATS,LFAN,LifeX 2054 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
f65bd94b-276d-43bd-91db-8ef3787cea51,us_equity,BATS,LFAO,LifeX 2055 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
5c6b7ddc-6d2e-4396-9a69-bfb0ca0728ed,us_equity,BATS,LFAQ,LifeX 2056 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
bbd5fc34-2ab3-4e9f-a073-02ad89ee98ef,us_equity,BATS,LFAR,LifeX 2057 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
330b474a-2bfc-4bd1-858d-938e00eba2a8,us_equity,BATS,LFAU,LifeX 2058 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
251271d8-be79-464a-9a66-af1ef2f4795f,us_equity,BATS,LFAV,LifeX 2059 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
86a27241-f5f4-4712-987b-a37c9b0b5d1c,us_equity,BATS,LFAW,LifeX 2060 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
8495b15c-85d0-4227-b097-5c066b5190a5,us_equity,BATS,LFAX,LifeX 2061 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
47fffdff-9652-4494-b4c9-62a5454faf47,us_equity,BATS,LFAZ,LifeX 2062 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
e05e83fa-cf35-4742-b052-6a8df08999c2,us_equity,BATS,LFBB,LifeX 2063 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
ea9d3967-7095-4c94-b376-86a38076aa4f,us_equity,BATS,LFBD,LifeX 2064 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
37620310-8e08-48d5-9785-0b0fc36f3510,us_equity,BATS,LFBE,LifeX 2065 Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
c78013e0-d485-418d-952a-d18dbb9c174c,us_equity,BATS,LFDR,LifeX Durable Income ETF,active,True,True,30,30,30,False,False,False,[]
db85f6cc-7367-49b8-90ad-bbd55c3b15dd,us_equity,ARCA,LFEQ,VanEck Long/Flat Trend ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
8b6df227-4a22-4485-a5e0-594d9daa0f1b,us_equity,ARCA,LFGY,YieldMax Crypto Industry & Tech Portfolio Option Income ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
36604853-35df-42d7-b727-371bd356f52a,us_equity,NASDAQ,LFSC,"The RBB Fund, Inc. F/m Emerald Life Sciences Innovation ETF",active,True,True,30,30,30,False,False,False,[]
cb1d3b82-8ba5-44f0-9b9c-cdd212a6418b,us_equity,ARCA,LGDX,Intech S&P Large Cap Diversified Alpha ETF,active,True,True,30,30,30,False,False,False,[]
67f2271f-fb50-46eb-b007-2e1975627136,us_equity,ARCA,LGH,HCM Defender 500 Index ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
bf4a379d-bcf8-45a9-b1ed-4296b4819c87,us_equity,ARCA,LGHT,Langar Global HealthTech ETF,active,True,True,30,30,30,False,False,False,[]
782ef52a-6356-4625-a035-1df6614f46ca,us_equity,ARCA,LGLV,SPDR SSGA US Large Cap Low Volatility Index ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
088da088-64ba-4451-8863-62b24c97fddb,us_equity,ARCA,AGGS,Harbor Disciplined Bond ETF,active,True,True,30,30,30,False,False,False,[]
259ef3c1-b592-485a-819a-d92131cf4bfd,us_equity,ARCA,LGOV,First Trust Long Duration Opportunities ETF,active,True,True,30,30,30,True,True,False,[]
ffef314d-3302-4905-aaf7-9fea774f4b34,us_equity,NASDAQ,LGRO,ALPS ETF Trust Level Four Large Cap Growth Active ETF,active,True,True,30,30,30,False,False,False,[]
60b08d4c-ef39-4c2e-a5cf-ef7b2cbad182,us_equity,BATS,LIAB,LifeX 2048 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
c4e30799-eecc-457d-a56f-8202896b9cbd,us_equity,BATS,LIAC,LifeX 2049 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
a347c5d9-db8a-45e5-a321-7b4fd658a423,us_equity,BATS,LIAE,LifeX 2050 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
c1fbc9bd-6f43-4029-9bd9-86e95e8ee962,us_equity,BATS,LIAF,LifeX 2051 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
1e903e6c-7abe-4638-9d88-cf238c00b5c2,us_equity,BATS,LIAG,LifeX 2052 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
33aca6ee-37a8-4875-8fb7-d7c86798f44e,us_equity,BATS,LIAJ,LifeX 2053 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
c296939a-3a5b-4033-a2b5-fbb0e4c6de73,us_equity,BATS,LIAK,LifeX 2054 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
c0da5444-7c3e-4170-b511-e21d44e129a7,us_equity,BATS,LIAM,LifeX 2055 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
2f50c971-2759-4219-bcfd-4d4c88d2a75a,us_equity,BATS,LIAO,LifeX 2056 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
18c7437d-ac3d-4cb0-8b27-c01961b71316,us_equity,BATS,LIAP,Stone Ridge 2057 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
18d2fb0c-d3ad-4974-8291-777ca4f5359f,us_equity,BATS,LIAQ,LifeX 2058 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
9b2ece57-477d-4d8f-bae3-306b20bbabf1,us_equity,BATS,LIAT,LifeX 2059 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
0a5faabc-db65-4a0f-b4a3-6e6b72e98424,us_equity,BATS,LIAU,LifeX 2060 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
e2fb3829-5418-4c61-87db-0f248a7184d7,us_equity,BATS,LIAV,LifeX 2061 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
ffc5ec5e-11d6-42bb-ad0e-63622b2468ac,us_equity,BATS,LIAW,LifeX 2062 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
435a41ac-e01a-46c5-bf72-e9f07fa58801,us_equity,BATS,LIAX,LifeX 2063 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
bedc26f9-236c-427a-972c-288ea8ea3de4,us_equity,ARCA,AGGH,Simplify Aggregate Bond ETF,active,True,True,30,30,30,False,False,True,['fractional_eh_enabled']
14586175-1b61-4b62-aec7-e29b59acefae,us_equity,BATS,LIAY,LifeX 2064 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
5a2708af-f732-4062-842a-31a340298572,us_equity,BATS,LIBD,LifeX 2065 Inflation-Protected Longevity Income ETF,active,True,True,30,30,30,False,False,False,[]
b28375a5-e475-4000-b041-39d3559ea2d8,us_equity,BATS,LIMI,Themes Lithium & Battery Metal Miners ETF,active,True,True,30,30,30,False,False,False,['has_options']
b8b954c1-b417-4f0b-9dc3-0a0e12020339,us_equity,ARCA,LITL,Simplify Piper Sandler US Small-Cap PLUS Income ETF,active,True,True,30,30,30,False,False,False,[]
24fc8a5b-c1de-4dec-8998-4b8496469530,us_equity,NASDAQ,LITP,Sprott Funds Trust Sprott Lithium Miners ETF,active,True,True,30,30,30,False,False,False,[]
7d3ccf01-32ff-43f8-804f-1e194c771686,us_equity,NASDAQ,LIVR,EA Series Trust Intelligent Livermore ETF,active,True,True,30,30,30,False,False,False,['has_options']
78a1998e-d17f-4bec-a852-3252be8ec555,us_equity,BATS,LJAN,Innovator Premium Income 15 Buffer ETF - January,active,True,True,30,30,30,False,False,False,[]
eb8a7802-47f6-4d10-8440-7aa7dfef9801,us_equity,BATS,LJUL,Innovator Premium Income 15 Buffer ETF - July,active,True,True,30,30,30,False,False,False,[]
58697d52-44d9-4288-83c1-91d6ca8f1c3a,us_equity,ARCA,LLDR,Global X Long-Term Treasury Ladder ETF,active,True,True,30,30,30,False,False,False,[]
597d1bfe-57ca-457c-8152-d4fa701991cd,us_equity,ARCA,LLYX,Defiance Daily Target 2x Long LLY ETF,active,True,True,30,30,30,False,False,False,['has_options']
93c7e891-dfbb-44b0-ac94-81813a7d15d7,us_equity,NASDAQ,LMBS,First Trust Exchange-Traded Fund IV First Trust Low Duration Opportunities ETF,active,True,True,30,30,30,True,True,True,"['fractional_eh_enabled', 'has_options']"
8fd27787-b3fd-48dd-b53e-0013eabb0cd8,us_equity,ARCA,LMUB,iShares Long-Term National Muni Bond ETF,active,True,True,30,30,30,False,False,False,[]
bce27a9e-2efc-4e1d-845f-60a7c137ed16,us_equity,BATS,LOCT,Innovator Premium Income 15 Buffer ETF - October,active,True,True,30,30,30,False,False,False,[]
8ff95551-5851-46c5-bbac-75eca65e4287,us_equity,ARCA,LODI,AAM SLC Low Duration Income ETF,active,True,True,30,30,30,False,False,False,[]
341c618a-4cdd-4bd6-b4ad-25df738222e9,us_equity,NASDAQ,LOGO,Tidal Trust III Alpha Brands Consumption Leaders ETF,active,True,True,30,30,30,False,False,False,[]
fafe226c-f1f0-481f-a85c-02768131e558,us_equity,ARCA,LOPP,Gabelli Love Our Planet & People ETF,active,True,True,30,30,30,False,False,False,[]
38c18fa4-f3c3-4c94-aaa3-2b356df6a4cc,us_equity,ARCA,LPRE,Long Pond Real Estate Select ETF,active,True,True,30,30,30,False,False,False,[]
5444b1a6-7b76-414a-b1e2-5628247236a9,us_equity,ARCA,LQAI,LG QRAFT AI-Powered U.S. Large Cap Core ETF,active,True,True,30,30,30,False,False,False,[]
14c33ec7-8573-40ac-ac6d-1d5c7bf13ce4,us_equity,ARCA,LQDH,iShares Interest Rate Hedged Corporate Bond ETF,active,True,True,30,30,30,False,False,True,"['fractional_eh_enabled', 'has_options']"
